rank,finalWorth,gender,tax_revenue_country_country,total_tax_rate_country,cpi_change_percentage,tax_revenue_percentage_gdp,total_tax_rate_percentage
2020,1400.0,1,11.4,46.2,2.4896265560165975,0.8142857142857143,3.3000000000000003
2020,1400.0,1,11.2,49.7,4.267346486366659,0.8,3.5500000000000003
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,13.1,21.0,0.5244296827200419,0.9357142857142857,1.5
2020,1400.0,1,14.2,65.1,2.2102747909199523,1.0142857142857142,4.6499999999999995
2020,1400.0,1,23.0,47.4,1.335559265442404,1.6428571428571428,3.3857142857142857
2020,1400.0,1,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,1,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,1,10.1,28.8,0.4018081366147665,0.7214285714285714,2.057142857142857
2020,1400.0,1,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,1,14.0,43.1,1.928863513617776,1.0,3.0785714285714287
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,11.2,49.7,4.267346486366659,0.8,3.5500000000000003
2020,1400.0,1,10.1,28.8,0.4018081366147665,0.7214285714285714,2.057142857142857
2020,1400.0,1,24.2,60.7,0.9995456610631533,1.7285714285714286,4.335714285714285
2020,1400.0,1,13.1,55.1,2.5434506146672318,0.9357142857142857,3.935714285714286
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,25.5,30.6,1.421167028924929,1.8214285714285714,2.185714285714286
2020,1400.0,1,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,1,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,11.2,49.7,4.267346486366659,0.8,3.5500000000000003
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,15.6,33.2,0.34734282737061484,1.114285714285714,2.3714285714285714
2020,1400.0,1,13.1,21.0,0.5244296827200419,0.9357142857142857,1.5
2020,1400.0,1,11.4,46.2,2.4896265560165975,0.8142857142857143,3.3000000000000003
2020,1400.0,1,11.2,49.7,4.267346486366659,0.8,3.5500000000000003
2020,1400.0,1,10.1,28.8,0.4018081366147665,0.7214285714285714,2.057142857142857
2020,1400.0,1,13.1,21.0,0.5244296827200419,0.9357142857142857,1.5
2020,1400.0,1,13.1,21.0,0.5244296827200419,0.9357142857142857,1.5
2020,1400.0,1,13.1,21.0,0.5244296827200419,0.9357142857142857,1.5
2020,1400.0,1,13.1,21.0,0.5244296827200419,0.9357142857142857,1.5
2020,1400.0,1,13.1,21.0,0.5244296827200419,0.9357142857142857,1.5
2020,1400.0,1,13.1,21.0,0.5244296827200419,0.9357142857142857,1.5
2020,1400.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2020,1400.0,1,15.6,33.2,0.34734282737061484,1.114285714285714,2.3714285714285714
2020,1400.0,1,12.8,24.5,1.6272696128811235,0.9142857142857144,1.7500000000000002
2020,1400.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2020,1400.0,1,25.5,30.6,1.421167028924929,1.8214285714285714,2.185714285714286
2020,1400.0,0,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,0,27.9,49.1,1.6288118722287575,1.9928571428571427,3.507142857142857
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2020,1400.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2020,1400.0,1,11.4,46.2,2.4896265560165975,0.8142857142857143,3.3000000000000003
2020,1400.0,1,12.8,24.5,1.6272696128811235,0.9142857142857144,1.7500000000000002
2020,1400.0,0,14.2,65.1,2.2102747909199523,1.0142857142857142,4.6499999999999995
2020,1400.0,1,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,25.5,30.6,1.421167028924929,1.8214285714285714,2.185714285714286
2020,1400.0,1,11.2,49.7,4.267346486366659,0.8,3.5500000000000003
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,0,11.9,46.7,0.47402351156617367,0.8500000000000001,3.3357142857142854
2020,1400.0,1,23.1,25.3,0.7397133610725843,1.6500000000000001,1.8071428571428572
2020,1400.0,0,11.9,46.7,0.47402351156617367,0.8500000000000001,3.3357142857142854
2020,1400.0,1,20.1,45.2,2.8048001136121563,1.4357142857142857,3.2285714285714286
2020,1400.0,1,14.9,29.5,0.6179924075218504,1.0642857142857143,2.107142857142857
2020,1400.0,0,23.0,47.4,1.335559265442404,1.6428571428571428,3.3857142857142857
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,1,27.9,49.1,1.6288118722287575,1.9928571428571427,3.507142857142857
2020,1400.0,0,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,11.2,49.7,4.267346486366659,0.8,3.5500000000000003
2020,1400.0,1,10.2,30.1,1.9843894695065485,0.7285714285714285,2.1500000000000004
2020,1400.0,0,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,1,11.4,46.2,2.4896265560165975,0.8142857142857143,3.3000000000000003
2020,1400.0,1,11.2,49.7,4.267346486366659,0.8,3.5500000000000003
2020,1400.0,1,11.4,46.2,2.4896265560165975,0.8142857142857143,3.3000000000000003
2020,1400.0,1,14.2,65.1,2.2102747909199523,1.0142857142857142,4.6499999999999995
2020,1400.0,1,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,1,11.4,46.2,2.4896265560165975,0.8142857142857143,3.3000000000000003
2020,1400.0,1,11.4,46.2,2.4896265560165975,0.8142857142857143,3.3000000000000003
2020,1400.0,1,11.9,46.7,0.47402351156617367,0.8500000000000001,3.3357142857142854
2020,1400.0,1,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,0,27.9,49.1,1.6288118722287575,1.9928571428571427,3.507142857142857
2020,1400.0,1,11.2,49.7,4.267346486366659,0.8,3.5500000000000003
2020,1400.0,1,11.2,49.7,4.267346486366659,0.8,3.5500000000000003
2020,1400.0,0,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,0,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,10.1,28.8,0.4018081366147665,0.7214285714285714,2.057142857142857
2020,1400.0,0,14.2,65.1,2.2102747909199523,1.0142857142857142,4.6499999999999995
2020,1400.0,1,9.6,36.6,6.397134083930399,0.6857142857142857,2.6142857142857143
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,0,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,0,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,13.1,21.0,0.5244296827200419,0.9357142857142857,1.5
2020,1400.0,1,9.4,59.2,2.318516149664215,0.6714285714285715,4.228571428571429
2020,1400.0,1,11.4,46.2,2.4896265560165975,0.8142857142857143,3.3000000000000003
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,10.2,30.1,1.9843894695065485,0.7846153846153846,2.315384615384615
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,14.9,29.5,0.6179924075218504,1.1461538461538463,2.269230769230769
2133,1300.0,1,11.4,46.2,2.4896265560165975,0.8769230769230769,3.553846153846154
2133,1300.0,1,23.1,25.3,0.7397133610725843,1.776923076923077,1.9461538461538461
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,10.2,30.1,1.9843894695065485,0.7846153846153846,2.315384615384615
2133,1300.0,0,25.5,30.6,1.421167028924929,1.9615384615384615,2.353846153846154
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,21.9,45.8,0.18006662465112092,1.6846153846153844,3.5230769230769226
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,14.2,47.0,0.6308579668348955,1.0923076923076922,3.6153846153846154
2133,1300.0,1,10.1,92.85,6.960257787325457,0.7769230769230768,7.142307692307693
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,17.9,42.3,6.4835352328954095,1.3769230769230767,3.253846153846154
2133,1300.0,0,24.3,59.1,0.5423973964924967,1.8692307692307693,4.546153846153846
2133,1300.0,1,24.3,59.1,0.5423973964924967,1.8692307692307693,4.546153846153846
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,0,11.9,46.7,0.47402351156617367,0.9153846153846155,3.5923076923076924
2133,1300.0,1,11.9,46.7,0.47402351156617367,0.9153846153846155,3.5923076923076924
2133,1300.0,1,12.8,24.5,1.6272696128811235,0.9846153846153847,1.8846153846153846
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,0,24.3,59.1,0.5423973964924967,1.8692307692307693,4.546153846153846
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,20.8,36.6,0.8902341315766047,1.6,2.8153846153846156
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,0,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,27.9,49.1,1.6288118722287575,2.146153846153846,3.776923076923077
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,13.1,21.0,0.5244296827200419,1.0076923076923077,1.6153846153846154
2133,1300.0,1,17.4,40.8,1.927964245026729,1.3384615384615384,3.1384615384615384
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,11.9,46.7,0.47402351156617367,0.9153846153846155,3.5923076923076924
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,14.9,46.1,2.4038461538461537,1.1461538461538463,3.546153846153846
2133,1300.0,1,25.5,30.6,1.421167028924929,1.9615384615384615,2.353846153846154
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,15.6,33.2,0.34734282737061484,1.2,2.553846153846154
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,0,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,14.2,65.1,2.2102747909199523,1.0923076923076922,5.007692307692308
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,14.2,65.1,2.2102747909199523,1.0923076923076922,5.007692307692308
2133,1300.0,1,12.5,44.4,3.188134594725716,0.9615384615384616,3.4153846153846152
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,24.2,60.7,0.9995456610631533,1.8615384615384614,4.6692307692307695
2133,1300.0,1,11.5,48.8,1.2405848471422243,0.8846153846153846,3.7538461538461534
2133,1300.0,0,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2133,1300.0,1,10.1,28.8,0.4018081366147665,0.7769230769230768,2.2153846153846155
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,19.1,37.6,1.7123287671232876,1.4692307692307693,2.8923076923076922
2133,1300.0,1,11.9,46.7,0.47402351156617367,0.9153846153846155,3.5923076923076924
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,0,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,14.2,47.0,0.6308579668348955,1.0923076923076922,3.6153846153846154
2133,1300.0,1,11.4,46.2,2.4896265560165975,0.8769230769230769,3.553846153846154
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,0,17.9,42.3,6.4835352328954095,1.3769230769230767,3.253846153846154
2133,1300.0,1,11.9,46.7,0.47402351156617367,0.9153846153846155,3.5923076923076924
2133,1300.0,1,11.9,46.7,0.47402351156617367,0.9153846153846155,3.5923076923076924
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2133,1300.0,1,11.2,49.7,4.267346486366659,0.8615384615384615,3.8230769230769237
2133,1300.0,1,11.4,46.2,2.4896265560165975,0.8769230769230769,3.553846153846154
2133,1300.0,0,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2133,1300.0,1,23.0,47.4,1.335559265442404,1.7692307692307692,3.646153846153846
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,0,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,0,9.6,36.6,6.397134083930399,0.7384615384615384,2.8153846153846156
2133,1300.0,1,11.4,46.2,2.4896265560165975,0.8769230769230769,3.553846153846154
2133,1300.0,1,11.4,46.2,2.4896265560165975,0.8769230769230769,3.553846153846154
2133,1300.0,1,11.5,48.8,1.2405848471422243,0.8846153846153846,3.7538461538461534
2133,1300.0,1,11.5,48.8,1.2405848471422243,0.8846153846153846,3.7538461538461534
2133,1300.0,1,23.0,47.4,1.335559265442404,1.7692307692307692,3.646153846153846
2133,1300.0,1,14.9,29.5,0.6179924075218504,1.1461538461538463,2.269230769230769
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2133,1300.0,0,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,0,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2133,1300.0,0,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2133,1300.0,1,20.1,45.2,2.8048001136121563,1.5461538461538462,3.4769230769230774
2133,1300.0,1,9.4,59.2,2.318516149664215,0.7230769230769231,4.5538461538461545
2259,1200.0,1,11.2,49.7,4.267346486366659,0.9333333333333332,4.1416666666666675
2259,1200.0,1,14.7,11.3,-0.6066909343040389,1.2249999999999999,0.9416666666666667
2259,1200.0,1,14.2,65.1,2.2102747909199523,1.1833333333333333,5.424999999999999
2259,1200.0,1,10.1,28.8,0.4018081366147665,0.8416666666666666,2.4
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,17.9,42.3,6.4835352328954095,1.4916666666666665,3.5249999999999995
2259,1200.0,0,23.1,25.3,0.7397133610725843,1.925,2.1083333333333334
2259,1200.0,0,12.8,24.5,1.6272696128811235,1.0666666666666669,2.0416666666666665
2259,1200.0,0,12.8,24.5,1.6272696128811235,1.0666666666666669,2.0416666666666665
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,11.5,48.8,1.2405848471422243,0.9583333333333333,4.066666666666666
2259,1200.0,0,11.5,48.8,1.2405848471422243,0.9583333333333333,4.066666666666666
2259,1200.0,0,11.5,48.8,1.2405848471422243,0.9583333333333333,4.066666666666666
2259,1200.0,1,12.0,38.7,0.5763214226905977,1.0,3.225
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,15.6,33.2,0.34734282737061484,1.3,2.766666666666667
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,24.3,59.1,0.5423973964924967,2.025,4.925
2259,1200.0,1,11.2,49.7,4.267346486366659,0.9333333333333332,4.1416666666666675
2259,1200.0,1,25.5,30.6,1.421167028924929,2.125,2.5500000000000003
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,17.9,42.3,6.4835352328954095,1.4916666666666665,3.5249999999999995
2259,1200.0,1,11.5,48.8,1.2405848471422243,0.9583333333333333,4.066666666666666
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,14.2,65.1,2.2102747909199523,1.1833333333333333,5.424999999999999
2259,1200.0,1,14.2,65.1,2.2102747909199523,1.1833333333333333,5.424999999999999
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,14.2,65.1,2.2102747909199523,1.1833333333333333,5.424999999999999
2259,1200.0,1,23.0,37.9,2.7129233804669513,1.9166666666666665,3.158333333333333
2259,1200.0,1,25.5,30.6,1.421167028924929,2.125,2.5500000000000003
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,23.1,25.3,0.7397133610725843,1.925,2.1083333333333334
2259,1200.0,1,11.2,49.7,4.267346486366659,0.9333333333333332,4.1416666666666675
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,0,11.2,49.7,4.267346486366659,0.9333333333333332,4.1416666666666675
2259,1200.0,1,23.0,47.4,1.335559265442404,1.9166666666666665,3.95
2259,1200.0,1,25.5,30.6,1.421167028924929,2.125,2.5500000000000003
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,23.0,47.4,1.335559265442404,1.9166666666666665,3.95
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,23.0,47.4,1.335559265442404,1.9166666666666665,3.95
2259,1200.0,1,25.5,30.6,1.421167028924929,2.125,2.5500000000000003
2259,1200.0,0,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,0,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,11.4,46.2,2.4896265560165975,0.95,3.85
2259,1200.0,0,11.5,48.8,1.2405848471422243,0.9583333333333333,4.066666666666666
2259,1200.0,1,11.5,48.8,1.2405848471422243,0.9583333333333333,4.066666666666666
2259,1200.0,1,11.2,49.7,4.267346486366659,0.9333333333333332,4.1416666666666675
2259,1200.0,1,12.8,24.5,1.6272696128811235,1.0666666666666669,2.0416666666666665
2259,1200.0,1,15.6,33.2,0.34734282737061484,1.3,2.766666666666667
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,0,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,11.2,49.7,4.267346486366659,0.9333333333333332,4.1416666666666675
2259,1200.0,1,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,23.0,37.9,2.7129233804669513,1.9166666666666665,3.158333333333333
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2259,1200.0,0,14.2,65.1,2.2102747909199523,1.1833333333333333,5.424999999999999
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
2259,1200.0,1,11.5,48.8,1.2405848471422243,0.9583333333333333,4.066666666666666
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,11.4,46.2,2.4896265560165975,0.95,3.85
2259,1200.0,1,14.2,65.1,2.2102747909199523,1.1833333333333333,5.424999999999999
2259,1200.0,1,27.9,49.1,1.6288118722287575,2.325,4.091666666666667
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,10.2,30.1,1.9843894695065485,0.8499999999999999,2.5083333333333337
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,0,9.4,59.2,2.318516149664215,0.7833333333333333,4.933333333333334
2259,1200.0,1,9.6,36.6,6.397134083930399,0.8,3.0500000000000003
2259,1200.0,1,10.1,28.8,0.4018081366147665,0.8416666666666666,2.4
2259,1200.0,1,14.2,65.1,2.2102747909199523,1.1833333333333333,5.424999999999999
